dataset,model,seed,epoch,loss,train_r2,valid_r2,path
ppb,PyG_GIN_h128_e100,43,39,0.5094911205332454,0.6026534586222081,0.2711353423270336,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,40,0.4427170021141448,0.6007737057679642,0.244548700196261,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,41,0.4605609025897049,0.5642632840892172,0.2149466821201746,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,42,0.4916757497845626,0.5063513871868563,0.1702250643007942,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,43,0.460927979248326,0.5751446758899637,0.2302165086076376,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,44,0.4551703809964947,0.5760054061235189,0.2192566906443033,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,45,0.4794381417152358,0.5682468570866417,0.1559067162868099,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,46,0.4640996448877381,0.6249844849926065,0.2030001897986174,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,47,0.4303635860361704,0.5458082660077052,0.1636697756294373,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,48,0.4369794184841761,0.6155979606364008,0.2401375649929603,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,49,0.4449861547568949,0.5789680884613544,0.2292603851459963,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,42,1,0.9313718087789488,0.1630937253886663,0.1221026545737884,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,2,0.8288439090658979,0.2724490040323521,0.1597941260782356,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,3,0.7901335663911773,0.2643563996994302,0.0805875832374231,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,4,0.7411474251165623,0.3125987529531935,0.2350308820780817,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,5,0.7039256837309861,0.355593430881625,0.258228941175514,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,6,0.6911593682882262,0.3809067364268429,0.2445181405444373,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,7,0.6444737253392615,0.3683885322936868,0.2187675714328143,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,8,0.6094414213808571,0.4414344329337819,0.2206321040352109,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,9,0.6121829791766841,0.436797847582373,0.2165969607549253,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,10,0.6244805288024065,0.4618841295793182,0.2613774087179938,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,11,0.5859758097951006,0.4824251911932478,0.2409407651565099,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,12,0.593837485444255,0.2040975418348646,0.1697551888336945,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,13,0.5852702579847197,0.4739742962409824,0.2315927294695824,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,14,0.5934610232347395,0.2821235267119854,0.1290951126524357,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,15,0.5621933846212015,0.5005143976951297,0.2446545412307935,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,16,0.5542971179252718,0.4727214251362087,0.3014503972517854,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,17,0.5815379492393354,0.4666226905242674,0.2764327856977872,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,18,0.568127255614211,0.3972337639078559,0.2030696947602148,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,19,0.5552963316440582,0.4737102630315873,0.199534308753836,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,20,0.5304882355579515,0.5088733937328274,0.2754480764440435,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,21,0.5305776530649604,0.1426641937574102,-0.0931256319775584,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,22,0.5381546253111305,0.5161072801505855,0.2389321294150762,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,23,0.5322771570304545,0.3779297444669367,0.2076967521053258,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,24,0.5177567528515328,0.5325704048834168,0.233179403362106,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,25,0.5122707816885739,0.4993571906409246,0.2135662793524113,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,26,0.5153199783185634,0.5111367205354327,0.1613224872058631,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,27,0.5094112466748167,0.564248375092198,0.2767869769740717,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,28,0.4855841710800078,0.5380707745897266,0.245829435463602,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,29,0.4955969867182941,0.5421823923571079,0.23706777315155,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,30,0.4911543367112555,0.5398124394894201,0.2759154741033817,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,31,0.4899403812681756,0.4501037819929298,0.1557671144421414,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,32,0.487713576090045,0.3290385636377381,0.0413120957127283,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,33,0.4797083750003721,0.5779588327624474,0.2096982161617054,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,34,0.4739019623616846,0.4962996024007744,0.1793300388085769,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,35,0.4603466006313882,0.3761833729210628,0.0114821044541987,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,36,0.4814713484630352,0.5501689686038318,0.2336847692966395,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,37,0.4755966525252272,0.595418985625956,0.254629480699205,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,38,0.4747710773130743,0.5722301528717815,0.2772969240601849,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,39,0.4569625120337416,0.5707489360740563,0.2105077232735299,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,40,0.4645913701231887,0.5271521670547314,0.243709660940352,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,PyG_GIN_h128_e100,42,41,0.4448495347325394,0.5818073558395489,0.2009073786527,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,1,1.0235594249353177,0.0414743466896586,0.005128950861335,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,2,0.9450444608199888,0.0976902895576076,0.0523185485664693,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,3,0.9400568967912256,0.236302671461817,0.1397282830007112,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,4,0.7802020013332367,0.3464638936398198,0.1816785752109428,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,5,0.7023746433054529,0.454247817258503,0.2189368256763604,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,6,0.6090608466325736,0.510488823031209,0.2069041318496119,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,7,0.534933630104472,0.6072593301842186,0.2342355589620934,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,8,0.4850860964961168,0.6873248156803664,0.2720706092922375,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,9,0.4159605190521333,0.7490763459211669,0.3188364112938454,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,10,0.3698552745144541,0.7910718321825551,0.2859804091383959,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,11,0.292269708543289,0.8273974347884937,0.3425598872089862,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,12,0.2915388603762882,0.8495232709925775,0.308947346549929,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,13,0.2322660301153253,0.8702114112399744,0.3098928995511169,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,14,0.2054470219626659,0.8704804013888946,0.2986679099598288,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,15,0.1947201303229099,0.8932539544406272,0.3223657145126219,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,16,0.1785528507174515,0.8915436525086241,0.2898293061909207,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,17,0.1744124580447267,0.8976179078070218,0.302048976366197,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,18,0.1928636649759804,0.8962583036198472,0.2493775302079904,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,19,0.1618014261489961,0.9059895203576926,0.2749811662088944,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,44,20,0.1619987075285213,0.9115986617583648,0.2894033181914494,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed44/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,1,0.993362200696294,0.0417045576367122,0.0818895646839521,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,2,0.979082053027502,0.0923596671193023,0.0885278048519099,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,3,0.8814310765847927,0.272038924754313,0.1959160112671719,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,4,0.7599134844977681,0.3722577632313635,0.2415421936180254,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,5,0.6870202749240689,0.4684968345052976,0.2280419619080375,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,6,0.5725648312306986,0.5223639303657847,0.2166186568538667,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,7,0.5292072677757682,0.6439713149189464,0.2997008434992642,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,8,0.4460413266972797,0.7179494242359821,0.331957998076697,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,9,0.401426638408405,0.7586659031880272,0.334553577886815,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,10,0.336170948496679,0.8130430546550242,0.3099667018042837,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,11,0.3006123885875795,0.8254470759336754,0.3331074820536545,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,12,0.2883576181967084,0.8464451371831757,0.3610460482665707,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,13,0.2440117014254011,0.8323292879730066,0.2692973700604479,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,14,0.2459111500804017,0.871919981407335,0.3367739295788687,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,15,0.1955954643284402,0.8816128290770064,0.3258013773726004,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,16,0.1892568383638452,0.8857404131784372,0.3341646079003816,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,17,0.1763699441784765,0.8886999761819121,0.3539849946432125,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,18,0.1660120956054548,0.888654784181671,0.2931064055433259,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,19,0.1601885731627301,0.9036602158766772,0.365148820106619,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,43,20,0.1593450965677819,0.908558639387022,0.3255369951039371,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed43/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,1,1.006853624814894,0.0622467844874702,0.0036339411831579,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,2,0.9255980776577462,0.1029633305132307,0.0310368594473667,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,3,0.883155650845388,0.2550493171609863,0.1499097739460567,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,4,0.7816846697795682,0.3697000239791835,0.2089744984973963,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,5,0.6880773894670533,0.4037087971037227,0.1537436384034308,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,6,0.6031484191374081,0.5387875521521938,0.2198991150679621,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,7,0.5406089944810402,0.623713680355473,0.2366247303512144,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,8,0.4717787631401202,0.6917301604321453,0.2585105647040141,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,9,0.4161644523463598,0.7406278201333855,0.2814015350105441,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,10,0.3715180280368502,0.7657611442443709,0.260149614191894,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,11,0.3012659673283739,0.8099940441692661,0.2859648511397357,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,12,0.2757766326753104,0.7953469054537222,0.2392513556143917,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,13,0.2358386040460772,0.8327782882609385,0.2542373343134176,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,14,0.2474592266286291,0.8459531067124466,0.255194474415078,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,15,0.2034793808692839,0.870795501343351,0.269657035856379,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,16,0.189857269932584,0.8773212303586118,0.2848250075277033,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,17,0.1749504212199187,0.8907830372533158,0.2946135779675505,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,18,0.1747092639164227,0.8845604716077446,0.3132954887202522,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,19,0.1511846144751804,0.909080135460506,0.3180261999657962,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,20,0.1519584208726883,0.9085600879319738,0.2797273748118268,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1_lr1e-05_e20/seed42/metrics.json
