dataset,model,seed,epoch,loss,train_r2,valid_r2
ppb,PyG_GCN_h128_e100,43,34,0.5646960262845202,0.5101874266612426,0.30300384163931515
ppb,PyG_GCN_h128_e100,42,1,0.9276794053432418,0.04245218752912927,-0.022851238790221107
ppb,PyG_GCN_h128_e100,42,2,0.8104263667653246,0.26643550740360744,0.1776152382401578
ppb,PyG_GCN_h128_e100,42,3,0.7557808353406626,0.329288220957353,0.1957879187561088
ppb,PyG_GCN_h128_e100,42,4,0.7373242356428286,0.2923951686026939,0.1279598648397171
ppb,PyG_GCN_h128_e100,42,5,0.7064022007511883,0.37260351287365256,0.25807601524445745
ppb,PyG_GCN_h128_e100,42,6,0.7058842385687479,0.2548623839385682,0.1023774698246086
ppb,PyG_GCN_h128_e100,42,7,0.7017903480587936,0.36024619529741986,0.21200949678996484
ppb,PyG_GCN_h128_e100,42,8,0.6690574862608095,0.4067817689956571,0.20058683699356394
ppb,PyG_GCN_h128_e100,42,9,0.651970500989658,0.3077300525501345,0.16160435952490015
ppb,PyG_GCN_h128_e100,42,10,0.6505586730270851,0.3175844155675319,0.12469988069088367
ppb,PyG_GCN_h128_e100,42,11,0.645898725201444,0.4363858675633663,0.2661405879239681
ppb,PyG_GCN_h128_e100,42,12,0.6298874623891784,0.4370588131974208,0.24807672504444211
ppb,PyG_GCN_h128_e100,42,13,0.644283743893228,0.43241792528104606,0.25914363135108953
ppb,PyG_GCN_h128_e100,42,14,0.6190452328542384,0.4493992056880156,0.24716305044210252
ppb,PyG_GCN_h128_e100,42,15,0.6135284733481523,0.4554352255685733,0.24993400823889522
ppb,PyG_GCN_h128_e100,42,16,0.6148966307320246,0.45941242722464126,0.256556475609088
ppb,PyG_GCN_h128_e100,42,17,0.622222487155984,0.4364443690570967,0.23824524551199056
ppb,PyG_GCN_h128_e100,42,18,0.5951391360381755,0.41239224388302054,0.22974212216880263
ppb,PyG_GCN_h128_e100,42,19,0.6026659193562298,0.4821758098361467,0.26984564638064723
ppb,PyG_GCN_h128_e100,42,20,0.6020384590800215,0.45261278326719445,0.24056311559545063
ppb,PyG_GCN_h128_e100,42,21,0.5872894605485405,0.45966300180441366,0.2396220908061939
ppb,PyG_GCN_h128_e100,42,22,0.5908486835840272,0.41163110152595683,0.21245768721526836
ppb,PyG_GCN_h128_e100,42,23,0.5812357711355861,0.4892517916680841,0.282641174796031
ppb,PyG_GCN_h128_e100,42,24,0.6028297463568245,0.4968183999007978,0.2691552979436933
ppb,PyG_GCN_h128_e100,42,25,0.5851756446972126,0.47488494558326777,0.2785956604858223
ppb,PyG_GCN_h128_e100,42,26,0.5797403218542657,0.43164458820651697,0.2538190047469706
ppb,PyG_GCN_h128_e100,42,27,0.5634539396297641,0.503786499482265,0.29598994017892344
ppb,PyG_GCN_h128_e100,42,28,0.5704095683446745,0.5119057284107421,0.3032404038307509
ppb,PyG_GCN_h128_e100,42,29,0.578660224995962,0.513698536153343,0.300466380880384
ppb,PyG_GCN_h128_e100,42,30,0.5676283367523333,0.5077600187693216,0.2866888465197903
ppb,PyG_GCN_h128_e100,42,31,0.5804310938934001,0.5262818344509486,0.3228218419229354
ppb,PyG_GCN_h128_e100,42,32,0.5432272415335585,0.5047788827774848,0.2305977931563744
ppb,PyG_GCN_h128_e100,42,33,0.5452843511976847,0.47631384145290023,0.2524308008565642
ppb,PyG_GCN_h128_e100,42,34,0.5565874180415782,0.5392812551661681,0.2746290672189138
ppb,PyG_GCN_h128_e100,42,35,0.5604235497189731,0.48983044586749047,0.2205351679659585
ppb,PyG_GCN_h128_e100,42,36,0.535263618318046,0.5369386366463554,0.2969866677887094
ppb,PyG_GCN_h128_e100,42,37,0.5490940267719874,0.5329232241023169,0.3007724427478443
ppb,PyG_GCN_h128_e100,42,38,0.5278090747391305,0.4793830672587194,0.2307001195131344
ppb,PyG_GCN_h128_e100,42,39,0.5720276599977074,0.5433734022137396,0.26445015379300507
ppb,PyG_GCN_h128_e100,42,40,0.5392044382851299,0.5255103749966721,0.27960651774534684
ppb,PyG_GCN_h128_e100,42,41,0.5218478423066255,0.5491081427167466,0.28979718304043334
ppb,PyG_GCN_h128_e100,42,42,0.5393623775098382,0.5182531231846103,0.17023681099686883
ppb,PyG_GCN_h128_e100,42,43,0.532456018212365,0.5424772747086273,0.2715045355994621
ppb,PyG_GCN_h128_e100,42,44,0.5508073441139082,0.5131656206515331,0.2022510582534598
ppb,PyG_GCN_h128_e100,42,45,0.5357164885939621,0.5441526875222041,0.27310548384506683
ppb,PyG_GCN_h128_e100,42,46,0.5389297397398367,0.5527942104139885,0.2563866101665666
ppb,PyG_GCN_h128_e100,42,47,0.5196067025748695,0.5688501668770293,0.28167918935537706
ppb,PyG_GCN_h128_e100,42,48,0.5287807540195745,0.5447524091949524,0.21762237683789332
ppb,PyG_GCN_h128_e100,42,49,0.5324400721526727,0.5133003450167463,0.21526489309571506
ppb,PyG_GCN_h128_e100,42,50,0.5124554088929805,0.5653774086905705,0.3107262107441616
ppb,PyG_GCN_h128_e100,42,51,0.5230250856498393,0.49596869812285027,0.21890104866095406
ppb,PyG_GCN_h128_e100,42,52,0.5281578367803155,0.5536832911303742,0.27598744612764103
ppb,PyG_GCN_h128_e100,42,53,0.5208566414146889,0.5439116046697186,0.24267007212050595
ppb,PyG_GCN_h128_e100,42,54,0.5035965886057877,0.5333459591001839,0.27442575670089897
ppb,PyG_GCN_h128_e100,42,55,0.5429492018571714,0.5708736804107941,0.3042176933876737
ppb,PyG_GCN_h128_e100,42,56,0.49922388610316487,0.5701509094500348,0.26704628205269565
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,1,0.9622493246455252,0.1381868188287111,0.07274149302276156
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,2,0.7616817189587487,0.30204258394221795,0.2004531776222671
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,3,0.7138881828681922,0.522813016572715,0.36613134507393963
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,4,0.5801227385707107,0.5082734084766751,0.36791882906577356
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,5,0.5319608382788705,0.5103686847862916,0.4102085892777625
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,6,0.46714342702870015,0.6925549295869142,0.4348988357428861
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,7,0.40039521110830484,0.612806947331473,0.41464153579476104
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,8,0.33712141510145166,0.7711552935600902,0.40250257532222367
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,9,0.31625653076686977,0.7144252032779144,0.31809809101367925
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,10,0.30102851720135887,0.8100546638776414,0.4368626451323745
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,11,0.26093383804883485,0.8181184954667257,0.40460428482690924
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,12,0.224273034773859,0.820404328747077,0.3627661414519252
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,13,0.20442682601235532,0.889975565501958,0.4328583743857095
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,14,0.213194076201798,0.8509600706198597,0.39002153515062443
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,15,0.1893123294238323,0.8855086398757097,0.4467963715916823
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,16,0.16600040332586677,0.8958927586891507,0.3907107577691613
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,17,0.16749682778745523,0.8808408626309931,0.41427989263146503
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,18,0.15791505253241386,0.914947536836107,0.4221676489381745
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,19,0.1562694637219847,0.856367777673175,0.3955512073674614
ppb,Multimodal_ChemBERTa_GCN_GIN_GAT_e20,42,20,0.13653434394502345,0.8964206681784128,0.42780955431991285
